LongName,RelicTier,Relic,Tier,Item,Droprate,Droprate Category
Neo N7 Relic (Flawless),Neo,N7,Flawless,Banshee Prime Blueprint,17.00,Uncommon
Neo N7 Relic (Flawless),Neo,N7,Flawless,Valkyr Prime Neuroptics Blueprint,17.00,Uncommon
Neo N7 Relic (Flawless),Neo,N7,Flawless,Trinity Prime Neuroptics Blueprint,20.00,Uncommon
Neo N7 Relic (Flawless),Neo,N7,Flawless,Euphona Prime Blueprint,20.00,Uncommon
Neo N7 Relic (Flawless),Neo,N7,Flawless,Venka Prime Blades,20.00,Uncommon
Neo N7 Relic (Radiant),Neo,N7,Radiant,Nekros Prime Systems Blueprint,10.00,Uncommon
Neo N7 Relic (Radiant),Neo,N7,Radiant,Banshee Prime Blueprint,20.00,Uncommon
Neo N7 Relic (Radiant),Neo,N7,Radiant,Valkyr Prime Neuroptics Blueprint,20.00,Uncommon
Neo N7 Relic (Radiant),Neo,N7,Radiant,Trinity Prime Neuroptics Blueprint,16.67,Uncommon
Neo N7 Relic (Radiant),Neo,N7,Radiant,Euphona Prime Blueprint,16.67,Uncommon
Neo N7 Relic (Radiant),Neo,N7,Radiant,Venka Prime Blades,16.67,Uncommon
Neo N8 Relic,Neo,N8,Intact,Nami Skyla Prime Blade,2.00,Rare
Neo N8 Relic,Neo,N8,Intact,Akbolto Prime Link,11.00,Uncommon
Neo N8 Relic,Neo,N8,Intact,Forma Blueprint,11.00,Uncommon
Neo N8 Relic,Neo,N8,Intact,Paris Prime String,25.33,Uncommon
Neo N8 Relic,Neo,N8,Intact,Hydroid Prime Chassis Blueprint,25.33,Uncommon
Neo N8 Relic,Neo,N8,Intact,Sybaris Prime Blueprint,25.33,Uncommon
Neo N8 Relic (Exceptional),Neo,N8,Exceptional,Nami Skyla Prime Blade,4.00,Rare
Neo N8 Relic (Exceptional),Neo,N8,Exceptional,Akbolto Prime Link,13.00,Uncommon
Neo N8 Relic (Exceptional),Neo,N8,Exceptional,Forma Blueprint,13.00,Uncommon
Neo N8 Relic (Exceptional),Neo,N8,Exceptional,Paris Prime String,23.33,Uncommon
Neo N8 Relic (Exceptional),Neo,N8,Exceptional,Hydroid Prime Chassis Blueprint,23.33,Uncommon
Neo N8 Relic (Exceptional),Neo,N8,Exceptional,Sybaris Prime Blueprint,23.33,Uncommon
Neo N8 Relic (Flawless),Neo,N8,Flawless,Nami Skyla Prime Blade,6.00,Rare
Neo N8 Relic (Flawless),Neo,N8,Flawless,Akbolto Prime Link,17.00,Uncommon
Neo N8 Relic (Flawless),Neo,N8,Flawless,Forma Blueprint,17.00,Uncommon
Neo N8 Relic (Flawless),Neo,N8,Flawless,Paris Prime String,20.00,Uncommon
Neo N8 Relic (Flawless),Neo,N8,Flawless,Hydroid Prime Chassis Blueprint,20.00,Uncommon
Neo N8 Relic (Flawless),Neo,N8,Flawless,Sybaris Prime Blueprint,20.00,Uncommon
Neo N8 Relic (Radiant),Neo,N8,Radiant,Nami Skyla Prime Blade,10.00,Uncommon
Neo N8 Relic (Radiant),Neo,N8,Radiant,Akbolto Prime Link,20.00,Uncommon
Neo N8 Relic (Radiant),Neo,N8,Radiant,Forma Blueprint,20.00,Uncommon
Neo N8 Relic (Radiant),Neo,N8,Radiant,Paris Prime String,16.67,Uncommon
Neo N8 Relic (Radiant),Neo,N8,Radiant,Hydroid Prime Chassis Blueprint,16.67,Uncommon
Neo N8 Relic (Radiant),Neo,N8,Radiant,Sybaris Prime Blueprint,16.67,Uncommon
Neo O1 Relic,Neo,O1,Intact,Odonata Prime Wings Blueprint,2.00,Rare
Neo O1 Relic,Neo,O1,Intact,Aklex Prime Blueprint,11.00,Uncommon
Neo O1 Relic,Neo,O1,Intact,Volt Prime Systems Blueprint,11.00,Uncommon
Neo O1 Relic,Neo,O1,Intact,Volt Prime Blueprint,25.33,Uncommon
Neo O1 Relic,Neo,O1,Intact,Forma Blueprint,25.33,Uncommon
Neo O1 Relic,Neo,O1,Intact,Odonata Prime Harness Blueprint,25.33,Uncommon
Neo O1 Relic (Exceptional),Neo,O1,Exceptional,Odonata Prime Wings Blueprint,4.00,Rare
Neo O1 Relic (Exceptional),Neo,O1,Exceptional,Aklex Prime Blueprint,13.00,Uncommon
Neo O1 Relic (Exceptional),Neo,O1,Exceptional,Volt Prime Systems Blueprint,13.00,Uncommon
Neo O1 Relic (Exceptional),Neo,O1,Exceptional,Volt Prime Blueprint,23.33,Uncommon
Neo O1 Relic (Exceptional),Neo,O1,Exceptional,Forma Blueprint,23.33,Uncommon
Neo O1 Relic (Exceptional),Neo,O1,Exceptional,Odonata Prime Harness Blueprint,23.33,Uncommon
Neo O1 Relic (Flawless),Neo,O1,Flawless,Odonata Prime Wings Blueprint,6.00,Rare
Neo O1 Relic (Flawless),Neo,O1,Flawless,Aklex Prime Blueprint,17.00,Uncommon
Neo O1 Relic (Flawless),Neo,O1,Flawless,Volt Prime Systems Blueprint,17.00,Uncommon
Neo O1 Relic (Flawless),Neo,O1,Flawless,Volt Prime Blueprint,20.00,Uncommon
Neo O1 Relic (Flawless),Neo,O1,Flawless,Forma Blueprint,20.00,Uncommon
Neo O1 Relic (Flawless),Neo,O1,Flawless,Odonata Prime Harness Blueprint,20.00,Uncommon
Neo O1 Relic (Radiant),Neo,O1,Radiant,Odonata Prime Wings Blueprint,10.00,Uncommon
Neo O1 Relic (Radiant),Neo,O1,Radiant,Aklex Prime Blueprint,20.00,Uncommon
Neo O1 Relic (Radiant),Neo,O1,Radiant,Volt Prime Systems Blueprint,20.00,Uncommon
Neo O1 Relic (Radiant),Neo,O1,Radiant,Volt Prime Blueprint,16.67,Uncommon
Neo O1 Relic (Radiant),Neo,O1,Radiant,Forma Blueprint,16.67,Uncommon
Neo O1 Relic (Radiant),Neo,O1,Radiant,Odonata Prime Harness Blueprint,16.67,Uncommon
Neo R1 Relic,Neo,R1,Intact,Rhino Prime Blueprint,2.00,Rare
Neo R1 Relic,Neo,R1,Intact,Boltor Prime Receiver,11.00,Uncommon
Neo R1 Relic,Neo,R1,Intact,Nyx Prime Chassis Blueprint,11.00,Uncommon
Neo R1 Relic,Neo,R1,Intact,Hikou Prime Blueprint,25.33,Uncommon
Neo R1 Relic,Neo,R1,Intact,Ankyros Prime Gauntlet,25.33,Uncommon
Neo R1 Relic,Neo,R1,Intact,Forma Blueprint,25.33,Uncommon
Neo R1 Relic (Exceptional),Neo,R1,Exceptional,Rhino Prime Blueprint,4.00,Rare
Neo R1 Relic (Exceptional),Neo,R1,Exceptional,Boltor Prime Receiver,13.00,Uncommon
Neo R1 Relic (Exceptional),Neo,R1,Exceptional,Nyx Prime Chassis Blueprint,13.00,Uncommon
Neo R1 Relic (Exceptional),Neo,R1,Exceptional,Hikou Prime Blueprint,23.33,Uncommon
Neo R1 Relic (Exceptional),Neo,R1,Exceptional,Ankyros Prime Gauntlet,23.33,Uncommon
Neo R1 Relic (Exceptional),Neo,R1,Exceptional,Forma Blueprint,23.33,Uncommon
Neo R1 Relic (Flawless),Neo,R1,Flawless,Rhino Prime Blueprint,6.00,Rare
Neo R1 Relic (Flawless),Neo,R1,Flawless,Boltor Prime Receiver,17.00,Uncommon
Neo R1 Relic (Flawless),Neo,R1,Flawless,Nyx Prime Chassis Blueprint,17.00,Uncommon
Neo R1 Relic (Flawless),Neo,R1,Flawless,Hikou Prime Blueprint,20.00,Uncommon
Neo R1 Relic (Flawless),Neo,R1,Flawless,Ankyros Prime Gauntlet,20.00,Uncommon
Neo R1 Relic (Flawless),Neo,R1,Flawless,Forma Blueprint,20.00,Uncommon
Neo R1 Relic (Radiant),Neo,R1,Radiant,Rhino Prime Blueprint,10.00,Uncommon
Neo R1 Relic (Radiant),Neo,R1,Radiant,Boltor Prime Receiver,20.00,Uncommon
Neo R1 Relic (Radiant),Neo,R1,Radiant,Nyx Prime Chassis Blueprint,20.00,Uncommon
Neo R1 Relic (Radiant),Neo,R1,Radiant,Hikou Prime Blueprint,16.67,Uncommon
Neo R1 Relic (Radiant),Neo,R1,Radiant,Ankyros Prime Gauntlet,16.67,Uncommon
Neo R1 Relic (Radiant),Neo,R1,Radiant,Forma Blueprint,16.67,Uncommon
Neo S1 Relic,Neo,S1,Intact,Saryn Prime Blueprint,2.00,Rare
Neo S1 Relic,Neo,S1,Intact,Trinity Prime Chassis Blueprint,11.00,Uncommon
Neo S1 Relic,Neo,S1,Intact,Forma Blueprint,11.00,Uncommon
Neo S1 Relic,Neo,S1,Intact,Carrier Prime Carapace,25.33,Uncommon
Neo S1 Relic,Neo,S1,Intact,Lex Prime Barrel,25.33,Uncommon
Neo S1 Relic,Neo,S1,Intact,Soma Prime Blueprint,25.33,Uncommon
Neo S1 Relic (Exceptional),Neo,S1,Exceptional,Saryn Prime Blueprint,4.00,Rare
Neo S1 Relic (Exceptional),Neo,S1,Exceptional,Trinity Prime Chassis Blueprint,13.00,Uncommon
Neo S1 Relic (Exceptional),Neo,S1,Exceptional,Forma Blueprint,13.00,Uncommon
Neo S1 Relic (Exceptional),Neo,S1,Exceptional,Carrier Prime Carapace,23.33,Uncommon
Neo S1 Relic (Exceptional),Neo,S1,Exceptional,Lex Prime Barrel,23.33,Uncommon
Neo S1 Relic (Exceptional),Neo,S1,Exceptional,Soma Prime Blueprint,23.33,Uncommon
Neo S1 Relic (Flawless),Neo,S1,Flawless,Saryn Prime Blueprint,6.00,Rare
Neo S1 Relic (Flawless),Neo,S1,Flawless,Trinity Prime Chassis Blueprint,17.00,Uncommon
Neo S1 Relic (Flawless),Neo,S1,Flawless,Forma Blueprint,17.00,Uncommon
Neo S1 Relic (Flawless),Neo,S1,Flawless,Carrier Prime Carapace,20.00,Uncommon
Neo S1 Relic (Flawless),Neo,S1,Flawless,Lex Prime Barrel,20.00,Uncommon
Neo S1 Relic (Flawless),Neo,S1,Flawless,Soma Prime Blueprint,20.00,Uncommon
Neo S1 Relic (Radiant),Neo,S1,Radiant,Saryn Prime Blueprint,10.00,Uncommon
Neo S1 Relic (Radiant),Neo,S1,Radiant,Trinity Prime Chassis Blueprint,20.00,Uncommon
Neo S1 Relic (Radiant),Neo,S1,Radiant,Forma Blueprint,20.00,Uncommon
Neo S1 Relic (Radiant),Neo,S1,Radiant,Carrier Prime Carapace,16.67,Uncommon
Neo S1 Relic (Radiant),Neo,S1,Radiant,Lex Prime Barrel,16.67,Uncommon
Neo S1 Relic (Radiant),Neo,S1,Radiant,Soma Prime Blueprint,16.67,Uncommon
Neo S2 Relic,Neo,S2,Intact,Nyx Prime Systems Blueprint,11.00,Uncommon
Neo S2 Relic,Neo,S2,Intact,Saryn Prime Chassis Blueprint,2.00,Rare
Neo S2 Relic,Neo,S2,Intact,Burston Prime Stock,25.33,Uncommon
Neo S2 Relic,Neo,S2,Intact,Paris Prime Lower Limb,25.33,Uncommon
Neo S2 Relic,Neo,S2,Intact,Nova Prime Systems Blueprint,25.33,Uncommon
Neo S2 Relic,Neo,S2,Intact,Paris Prime Upper Limb,11.00,Uncommon
Neo S2 Relic (Exceptional),Neo,S2,Exceptional,Nyx Prime Systems Blueprint,13.00,Uncommon
Neo S2 Relic (Exceptional),Neo,S2,Exceptional,Saryn Prime Chassis Blueprint,4.00,Rare
Neo S2 Relic (Exceptional),Neo,S2,Exceptional,Burston Prime Stock,23.33,Uncommon
Neo S2 Relic (Exceptional),Neo,S2,Exceptional,Paris Prime Lower Limb,23.33,Uncommon
Neo S2 Relic (Exceptional),Neo,S2,Exceptional,Nova Prime Systems Blueprint,23.33,Uncommon
Neo S2 Relic (Exceptional),Neo,S2,Exceptional,Paris Prime Upper Limb,13.00,Uncommon
Neo S2 Relic (Flawless),Neo,S2,Flawless,Nyx Prime Systems Blueprint,17.00,Uncommon
Neo S2 Relic (Flawless),Neo,S2,Flawless,Saryn Prime Chassis Blueprint,6.00,Rare
Neo S2 Relic (Flawless),Neo,S2,Flawless,Burston Prime Stock,20.00,Uncommon
Neo S2 Relic (Flawless),Neo,S2,Flawless,Paris Prime Lower Limb,20.00,Uncommon
Neo S2 Relic (Flawless),Neo,S2,Flawless,Nova Prime Systems Blueprint,20.00,Uncommon
Neo S2 Relic (Flawless),Neo,S2,Flawless,Paris Prime Upper Limb,17.00,Uncommon
Neo S2 Relic (Radiant),Neo,S2,Radiant,Nyx Prime Systems Blueprint,20.00,Uncommon
Neo S2 Relic (Radiant),Neo,S2,Radiant,Saryn Prime Chassis Blueprint,10.00,Uncommon
Neo S2 Relic (Radiant),Neo,S2,Radiant,Burston Prime Stock,16.67,Uncommon
Neo S2 Relic (Radiant),Neo,S2,Radiant,Paris Prime Lower Limb,16.67,Uncommon
Neo S2 Relic (Radiant),Neo,S2,Radiant,Nova Prime Systems Blueprint,16.67,Uncommon
Neo S2 Relic (Radiant),Neo,S2,Radiant,Paris Prime Upper Limb,20.00,Uncommon
Neo S3 Relic,Neo,S3,Intact,Soma Prime Barrel,25.33,Uncommon
Neo S3 Relic,Neo,S3,Intact,Forma Blueprint,11.00,Uncommon
Neo S3 Relic,Neo,S3,Intact,Vasto Prime Blueprint,11.00,Uncommon
Neo S3 Relic,Neo,S3,Intact,Spira Prime Blade,2.00,Rare
Neo S3 Relic,Neo,S3,Intact,Carrier Prime Blueprint,25.33,Uncommon
Neo S3 Relic,Neo,S3,Intact,Burston Prime Receiver,25.33,Uncommon
Neo S3 Relic (Exceptional),Neo,S3,Exceptional,Soma Prime Barrel,23.33,Uncommon
Neo S3 Relic (Exceptional),Neo,S3,Exceptional,Forma Blueprint,13.00,Uncommon
Neo S3 Relic (Exceptional),Neo,S3,Exceptional,Vasto Prime Blueprint,13.00,Uncommon
Neo S3 Relic (Exceptional),Neo,S3,Exceptional,Spira Prime Blade,4.00,Rare
Neo S3 Relic (Exceptional),Neo,S3,Exceptional,Carrier Prime Blueprint,23.33,Uncommon
Neo S3 Relic (Exceptional),Neo,S3,Exceptional,Burston Prime Receiver,23.33,Uncommon
Neo S3 Relic (Flawless),Neo,S3,Flawless,Soma Prime Barrel,20.00,Uncommon
Neo S3 Relic (Flawless),Neo,S3,Flawless,Forma Blueprint,17.00,Uncommon
Neo S3 Relic (Flawless),Neo,S3,Flawless,Vasto Prime Blueprint,17.00,Uncommon
Neo S3 Relic (Flawless),Neo,S3,Flawless,Spira Prime Blade,6.00,Rare
Neo S3 Relic (Flawless),Neo,S3,Flawless,Carrier Prime Blueprint,20.00,Uncommon
Neo S3 Relic (Flawless),Neo,S3,Flawless,Burston Prime Receiver,20.00,Uncommon
Neo S3 Relic (Radiant),Neo,S3,Radiant,Soma Prime Barrel,16.67,Uncommon
Neo S3 Relic (Radiant),Neo,S3,Radiant,Forma Blueprint,20.00,Uncommon
Neo S3 Relic (Radiant),Neo,S3,Radiant,Vasto Prime Blueprint,20.00,Uncommon
Neo S3 Relic (Radiant),Neo,S3,Radiant,Spira Prime Blade,10.00,Uncommon
Neo S3 Relic (Radiant),Neo,S3,Radiant,Carrier Prime Blueprint,16.67,Uncommon
Neo S3 Relic (Radiant),Neo,S3,Radiant,Burston Prime Receiver,16.67,Uncommon
Neo S5 Relic,Neo,S5,Intact,Sicarus Prime Receiver,2.00,Rare
Neo S5 Relic,Neo,S5,Intact,Glaive Prime Disc,11.00,Uncommon
Neo S5 Relic,Neo,S5,Intact,Frost Prime Systems Blueprint,11.00,Uncommon
Neo S5 Relic,Neo,S5,Intact,Latron Prime Receiver,25.33,Uncommon
Neo S5 Relic,Neo,S5,Intact,Ember Prime Neuroptics Blueprint,25.33,Uncommon
Neo S5 Relic,Neo,S5,Intact,Reaper Prime Blueprint,25.33,Uncommon
Neo S5 Relic (Exceptional),Neo,S5,Exceptional,Sicarus Prime Receiver,4.00,Rare
Neo S5 Relic (Exceptional),Neo,S5,Exceptional,Glaive Prime Disc,13.00,Uncommon
Neo S5 Relic (Exceptional),Neo,S5,Exceptional,Frost Prime Systems Blueprint,13.00,Uncommon
Neo S5 Relic (Exceptional),Neo,S5,Exceptional,Latron Prime Receiver,23.33,Uncommon
Neo S5 Relic (Exceptional),Neo,S5,Exceptional,Ember Prime Neuroptics Blueprint,23.33,Uncommon
Neo S5 Relic (Exceptional),Neo,S5,Exceptional,Reaper Prime Blueprint,23.33,Uncommon
Neo S5 Relic (Flawless),Neo,S5,Flawless,Sicarus Prime Receiver,6.00,Rare
Neo S5 Relic (Flawless),Neo,S5,Flawless,Glaive Prime Disc,17.00,Uncommon
Neo S5 Relic (Flawless),Neo,S5,Flawless,Frost Prime Systems Blueprint,17.00,Uncommon
Neo S5 Relic (Flawless),Neo,S5,Flawless,Latron Prime Receiver,20.00,Uncommon
Neo S5 Relic (Flawless),Neo,S5,Flawless,Ember Prime Neuroptics Blueprint,20.00,Uncommon
Neo S5 Relic (Flawless),Neo,S5,Flawless,Reaper Prime Blueprint,20.00,Uncommon
Neo S5 Relic (Radiant),Neo,S5,Radiant,Sicarus Prime Receiver,10.00,Uncommon
Neo S5 Relic (Radiant),Neo,S5,Radiant,Glaive Prime Disc,20.00,Uncommon
Neo S5 Relic (Radiant),Neo,S5,Radiant,Frost Prime Systems Blueprint,20.00,Uncommon
Neo S5 Relic (Radiant),Neo,S5,Radiant,Latron Prime Receiver,16.67,Uncommon
Neo S5 Relic (Radiant),Neo,S5,Radiant,Ember Prime Neuroptics Blueprint,16.67,Uncommon
Neo S5 Relic (Radiant),Neo,S5,Radiant,Reaper Prime Blueprint,16.67,Uncommon
Neo S6 Relic,Neo,S6,Intact,Silva & Aegis Prime Guard,2.00,Rare
Neo S6 Relic,Neo,S6,Intact,Tigris Prime Receiver,11.00,Uncommon
Neo S6 Relic,Neo,S6,Intact,Kavasa Prime Buckle,11.00,Uncommon
Neo S6 Relic,Neo,S6,Intact,Burston Prime Blueprint,25.33,Uncommon
Neo S6 Relic,Neo,S6,Intact,Forma Blueprint,25.33,Uncommon
Neo S6 Relic,Neo,S6,Intact,Trinity Prime Neuroptics Blueprint,25.33,Uncommon
Neo S6 Relic (Exceptional),Neo,S6,Exceptional,Silva & Aegis Prime Guard,4.00,Rare
Neo S6 Relic (Exceptional),Neo,S6,Exceptional,Tigris Prime Receiver,13.00,Uncommon
Neo S6 Relic (Exceptional),Neo,S6,Exceptional,Kavasa Prime Buckle,13.00,Uncommon
Neo S6 Relic (Exceptional),Neo,S6,Exceptional,Burston Prime Blueprint,23.33,Uncommon
Neo S6 Relic (Exceptional),Neo,S6,Exceptional,Forma Blueprint,23.33,Uncommon
Neo S6 Relic (Exceptional),Neo,S6,Exceptional,Trinity Prime Neuroptics Blueprint,23.33,Uncommon
Neo S6 Relic (Flawless),Neo,S6,Flawless,Silva & Aegis Prime Guard,6.00,Rare
Neo S6 Relic (Flawless),Neo,S6,Flawless,Tigris Prime Receiver,17.00,Uncommon
Neo S6 Relic (Flawless),Neo,S6,Flawless,Kavasa Prime Buckle,17.00,Uncommon
Neo S6 Relic (Flawless),Neo,S6,Flawless,Burston Prime Blueprint,20.00,Uncommon
Neo S6 Relic (Flawless),Neo,S6,Flawless,Forma Blueprint,20.00,Uncommon
Neo S6 Relic (Flawless),Neo,S6,Flawless,Trinity Prime Neuroptics Blueprint,20.00,Uncommon
Neo S6 Relic (Radiant),Neo,S6,Radiant,Silva & Aegis Prime Guard,10.00,Uncommon
Neo S6 Relic (Radiant),Neo,S6,Radiant,Tigris Prime Receiver,20.00,Uncommon
Neo S6 Relic (Radiant),Neo,S6,Radiant,Kavasa Prime Buckle,20.00,Uncommon
Neo S6 Relic (Radiant),Neo,S6,Radiant,Burston Prime Blueprint,16.67,Uncommon
Neo S6 Relic (Radiant),Neo,S6,Radiant,Forma Blueprint,16.67,Uncommon
Neo S6 Relic (Radiant),Neo,S6,Radiant,Trinity Prime Neuroptics Blueprint,16.67,Uncommon
Neo S7 Relic,Neo,S7,Intact,Silva & Aegis Prime Guard,2.00,Rare
Neo S7 Relic,Neo,S7,Intact,Sybaris Prime Receiver,11.00,Uncommon
Neo S7 Relic,Neo,S7,Intact,Ballistica Prime Receiver,11.00,Uncommon
Neo S7 Relic,Neo,S7,Intact,Banshee Prime Neuroptics Blueprint,25.33,Uncommon
Neo S7 Relic,Neo,S7,Intact,Fang Prime Blade,25.33,Uncommon
Neo S7 Relic,Neo,S7,Intact,Helios Prime Carapace,25.33,Uncommon
Neo S7 Relic (Exceptional),Neo,S7,Exceptional,Silva & Aegis Prime Guard,4.00,Rare
Neo S7 Relic (Exceptional),Neo,S7,Exceptional,Sybaris Prime Receiver,13.00,Uncommon
Neo S7 Relic (Exceptional),Neo,S7,Exceptional,Ballistica Prime Receiver,13.00,Uncommon
Neo S7 Relic (Exceptional),Neo,S7,Exceptional,Banshee Prime Neuroptics Blueprint,23.33,Uncommon
Neo S7 Relic (Exceptional),Neo,S7,Exceptional,Fang Prime Blade,23.33,Uncommon
Neo S7 Relic (Exceptional),Neo,S7,Exceptional,Helios Prime Carapace,23.33,Uncommon
Neo S7 Relic (Flawless),Neo,S7,Flawless,Silva & Aegis Prime Guard,6.00,Rare
Neo S7 Relic (Flawless),Neo,S7,Flawless,Sybaris Prime Receiver,17.00,Uncommon
Neo S7 Relic (Flawless),Neo,S7,Flawless,Ballistica Prime Receiver,17.00,Uncommon
Neo S7 Relic (Flawless),Neo,S7,Flawless,Banshee Prime Neuroptics Blueprint,20.00,Uncommon
Neo S7 Relic (Flawless),Neo,S7,Flawless,Fang Prime Blade,20.00,Uncommon
Neo S7 Relic (Flawless),Neo,S7,Flawless,Helios Prime Carapace,20.00,Uncommon
Neo S7 Relic (Radiant),Neo,S7,Radiant,Silva & Aegis Prime Guard,10.00,Uncommon
Neo S7 Relic (Radiant),Neo,S7,Radiant,Sybaris Prime Receiver,20.00,Uncommon
Neo S7 Relic (Radiant),Neo,S7,Radiant,Ballistica Prime Receiver,20.00,Uncommon
Neo S7 Relic (Radiant),Neo,S7,Radiant,Banshee Prime Neuroptics Blueprint,16.67,Uncommon
Neo S7 Relic (Radiant),Neo,S7,Radiant,Fang Prime Blade,16.67,Uncommon
Neo S7 Relic (Radiant),Neo,S7,Radiant,Helios Prime Carapace,16.67,Uncommon
Neo S8 Relic,Neo,S8,Intact,Spira Prime Pouch,2.00,Rare
Neo S8 Relic,Neo,S8,Intact,Nikana Prime Blueprint,11.00,Uncommon
Neo S8 Relic,Neo,S8,Intact,Fragor Prime Blueprint,11.00,Uncommon
Neo S8 Relic,Neo,S8,Intact,Forma Blueprint,25.33,Uncommon
Neo S8 Relic,Neo,S8,Intact,Bronco Prime Receiver,25.33,Uncommon
Neo S8 Relic,Neo,S8,Intact,Hydroid Prime Chassis Blueprint,25.33,Uncommon
Neo S8 Relic (Exceptional),Neo,S8,Exceptional,Spira Prime Pouch,4.00,Rare
Neo S8 Relic (Exceptional),Neo,S8,Exceptional,Nikana Prime Blueprint,13.00,Uncommon
Neo S8 Relic (Exceptional),Neo,S8,Exceptional,Fragor Prime Blueprint,13.00,Uncommon
Neo S8 Relic (Exceptional),Neo,S8,Exceptional,Forma Blueprint,23.33,Uncommon
Neo S8 Relic (Exceptional),Neo,S8,Exceptional,Bronco Prime Receiver,23.33,Uncommon
Neo S8 Relic (Exceptional),Neo,S8,Exceptional,Hydroid Prime Chassis Blueprint,23.33,Uncommon
Neo S8 Relic (Flawless),Neo,S8,Flawless,Spira Prime Pouch,6.00,Rare
Neo S8 Relic (Flawless),Neo,S8,Flawless,Nikana Prime Blueprint,17.00,Uncommon
Neo S8 Relic (Flawless),Neo,S8,Flawless,Fragor Prime Blueprint,17.00,Uncommon
Neo S8 Relic (Flawless),Neo,S8,Flawless,Forma Blueprint,20.00,Uncommon
Neo S8 Relic (Flawless),Neo,S8,Flawless,Bronco Prime Receiver,20.00,Uncommon
Neo S8 Relic (Flawless),Neo,S8,Flawless,Hydroid Prime Chassis Blueprint,20.00,Uncommon
Neo S8 Relic (Radiant),Neo,S8,Radiant,Spira Prime Pouch,10.00,Uncommon
Neo S8 Relic (Radiant),Neo,S8,Radiant,Nikana Prime Blueprint,20.00,Uncommon
Neo S8 Relic (Radiant),Neo,S8,Radiant,Fragor Prime Blueprint,20.00,Uncommon
Neo S8 Relic (Radiant),Neo,S8,Radiant,Forma Blueprint,16.67,Uncommon
Neo S8 Relic (Radiant),Neo,S8,Radiant,Bronco Prime Receiver,16.67,Uncommon
Neo S8 Relic (Radiant),Neo,S8,Radiant,Hydroid Prime Chassis Blueprint,16.67,Uncommon
Neo T1 Relic,Neo,T1,Intact,Tigris Prime Blueprint,2.00,Rare
Neo T1 Relic,Neo,T1,Intact,Banshee Prime Blueprint,11.00,Uncommon
Neo T1 Relic,Neo,T1,Intact,Fragor Prime Handle,11.00,Uncommon
Neo T1 Relic,Neo,T1,Intact,Forma Blueprint,25.33,Uncommon
Neo T1 Relic,Neo,T1,Intact,Dual Kamas Prime Blueprint,25.33,Uncommon
Neo T1 Relic,Neo,T1,Intact,Burston Prime Blueprint,25.33,Uncommon
Neo T1 Relic (Exceptional),Neo,T1,Exceptional,Tigris Prime Blueprint,4.00,Rare
Neo T1 Relic (Exceptional),Neo,T1,Exceptional,Banshee Prime Blueprint,13.00,Uncommon
Neo T1 Relic (Exceptional),Neo,T1,Exceptional,Fragor Prime Handle,13.00,Uncommon
Neo T1 Relic (Exceptional),Neo,T1,Exceptional,Forma Blueprint,23.33,Uncommon
Neo T1 Relic (Exceptional),Neo,T1,Exceptional,Dual Kamas Prime Blueprint,23.33,Uncommon
Neo T1 Relic (Exceptional),Neo,T1,Exceptional,Burston Prime Blueprint,23.33,Uncommon
Neo T1 Relic (Flawless),Neo,T1,Flawless,Tigris Prime Blueprint,6.00,Rare
Neo T1 Relic (Flawless),Neo,T1,Flawless,Banshee Prime Blueprint,17.00,Uncommon
Neo T1 Relic (Flawless),Neo,T1,Flawless,Fragor Prime Handle,17.00,Uncommon
Neo T1 Relic (Flawless),Neo,T1,Flawless,Forma Blueprint,20.00,Uncommon
Neo T1 Relic (Flawless),Neo,T1,Flawless,Dual Kamas Prime Blueprint,20.00,Uncommon
Neo T1 Relic (Flawless),Neo,T1,Flawless,Burston Prime Blueprint,20.00,Uncommon
Neo T1 Relic (Radiant),Neo,T1,Radiant,Tigris Prime Blueprint,10.00,Uncommon
Neo T1 Relic (Radiant),Neo,T1,Radiant,Banshee Prime Blueprint,20.00,Uncommon
Neo T1 Relic (Radiant),Neo,T1,Radiant,Fragor Prime Handle,20.00,Uncommon
Neo T1 Relic (Radiant),Neo,T1,Radiant,Forma Blueprint,16.67,Uncommon
Neo T1 Relic (Radiant),Neo,T1,Radiant,Dual Kamas Prime Blueprint,16.67,Uncommon
Neo T1 Relic (Radiant),Neo,T1,Radiant,Burston Prime Blueprint,16.67,Uncommon
Neo V1 Relic,Neo,V1,Intact,Nyx Prime Blueprint,25.33,Uncommon
Neo V1 Relic,Neo,V1,Intact,Forma Blueprint,25.33,Uncommon
Neo V1 Relic,Neo,V1,Intact,Bronco Prime Barrel,11.00,Uncommon
Neo V1 Relic,Neo,V1,Intact,Volt Prime Blueprint,11.00,Uncommon
Neo V1 Relic,Neo,V1,Intact,Dual Kamas Prime Blueprint,25.33,Uncommon
Neo V1 Relic,Neo,V1,Intact,Nova Prime Chassis Blueprint,2.00,Rare
Neo V1 Relic (Exceptional),Neo,V1,Exceptional,Nyx Prime Blueprint,23.33,Uncommon
Neo V1 Relic (Exceptional),Neo,V1,Exceptional,Forma Blueprint,23.33,Uncommon
Neo V1 Relic (Exceptional),Neo,V1,Exceptional,Bronco Prime Barrel,13.00,Uncommon
Neo V1 Relic (Exceptional),Neo,V1,Exceptional,Volt Prime Blueprint,13.00,Uncommon
Neo V1 Relic (Exceptional),Neo,V1,Exceptional,Dual Kamas Prime Blueprint,23.33,Uncommon
